relevant,entities,id,A,B,C,text,clean
-1,,819966052864036865,0,0,1,threatmeter: WhatsApp backdoor allows snooping on encrypted messages https://t.co/8tfJmQI6Ez,threatmeter whatsapp backdoor allows snooping on encrypted messages
1,O ORG O O O VUL VUL VUL VUL,819352724038791168,0,0,1,Vuln: SAP Single Sign On Denial of Service Vulnerability https://t.co/XN24pBLG7S,vuln sap single sign on denial of service vulnerability
-1,,818772880372695041,0,0,1,@ChuyP95 Hi there. What's going on with Google Chrome? Could you tell us more about it? We'll do our best to help.,chuyp95 hi there what s going on with google chrome could you tell us more about it we ll do our best to help.
1,O ORG PRO PRO VER VER VER VER VER O O VUL VUL,819113910443921408,0,0,1,threatmeter: Adobe Acrobat Reader up to 11.0.18/15.006.30244/15.020.20042 TIFF Image buffer overflow https://t.co/25aqRQSUwQ,threatmeter adobe acrobat reader up to 11.0.18 15.006.30244 15.020.20042 tiff image buffer overflow
1,O O O O O O PRO O O O O O O O O O,808281034236293120,0,0,1,"threatmeter: IoT - powered DDoS attacks and SCADA incidents will make top security headlines in 2017, Bitdefender … https://t.co/9gfzqbTlEp",threatmeter iot powered ddos attacks and scada incidents will make top security headlines in 2017 bitdefender
-1,,822644261493624832,0,0,1,"threatmeter: CVE-2016-7038 In Moodle 2.x and 3.x, web service tokens are not invalidated when the user password is… https://t.co/GldquNlzKX",threatmeter cve-2016-7038 in moodle 2.x and 3.x web service tokens are not invalidated when the user password is
-1,,812002292744343555,0,0,1,CVE-2016-7287 (MS16-145) #Microsoft Edge Scripting Engine #Remote Code Execution I (3204062) https://t.co/BIkpp1J6IM #McAfee,cve-2016-7287 ms16-145 microsoft edge scripting engine remote code execution i 3204062 mcafee
-1,,805685218149535744,0,0,1,"RT @_odisseus: Username is #gacadmin15 and the password is typing ""Allah-u Akbar"". From a very nice #Shamoon 2.0 Malware Analysis https://t…",rt odisseus username is gacadmin15 and the password is typing allah-u akbar from a very nice shamoon 2.0 malware analysis
1,O PRO PRO O O O O O O O O O VUL VUL VUL,808805124495863810,0,0,1,threatmeter: Windows Kernel Page Fault System Call Handling Flaw Lets Local Users Gain Elevated Privileges https://t.co/pUukiBCL1s,threatmeter windows kernel page fault system call handling flaw lets local users gain elevated privileges
-1,,806534831333056512,0,0,1,"Floki Bot Strikes, Talos and Flashpoint Respond https://t.co/i7GUOaqaSP",floki bot strikes talos and flashpoint respond
-1,,821004175454703616,0,0,1,How to Change the Default Gravatar on #WordPress - https://t.co/CnqihW0Lpw https://t.co/j6RBBvcTyq,how to change the default gravatar on wordpress
1,O ORG O O O O O O PRO PRO O O,819618727805251584,0,0,1,"threatmeter: Microsoft issues critical patch - Security updates for Windows, Office and more! https://t.co/EUmhJtGTv4",threatmeter microsoft issues critical patch security updates for windows office and more
1,O O ORG PRO VUL VUL VUL VUL,809098244605313029,0,0,1,threatmeter: Vuln: SAP HANA Remote Authorization Bypass Vulnerability https://t.co/vw4Fwvao2V,threatmeter vuln sap hana remote authorization bypass vulnerability
-1,,811534577823051776,0,0,1,@Icheyne why not try the Firefox built-in passwordmanager? More info at: https://t.co/3IlCX4Xooe. Use Sync to sync across devices. -WB,icheyne why not try the firefox built-in passwordmanager more info at use sync to sync across devices wb
1,O O ORG PRO PRO O PRO ID VUL VUL VUL,821511546736115713,0,1,1,threatmeter: Vuln: Oracle Java SE and JRockit CVE-2016-5547 Remote Security Vulnerability https://t.co/32VYzddAfj,threatmeter vuln oracle java se and jrockit cve-2016-5547 remote security vulnerability
-1,,803407119768752128,0,0,1,"threatmeter: Links 28/11/2016: X-Plane 11 Beta, Early Work For C++20, Microsoft Hole in RHEL https://t.co/bevrRDZ9dE",threatmeter links 28 11 2016 x-plane 11 beta early work for c 20 microsoft hole in rhel
-1,,819937205925904388,0,0,1,Chrome is Getting the Ability To Play FLAC https://t.co/59iNiSytIG,chrome is getting the ability to play flac
1,O ORG PRO PRO ID VUL VUL VUL,803614855282442240,0,1,1,Vuln: Oracle Java SE CVE-2016-5582 Remote Security Vulnerability https://t.co/t3KnChLeSn,vuln oracle java se cve-2016-5582 remote security vulnerability
1,PRO VER O ID ID,821795527327174657,0,0,1,RHEL 7 : runc (RHSA-2017:0127) https://t.co/Cz5KPHiVZk,rhel 7 runc rhsa-2017 0127
1,O O ORG PRO PRO ID VUL VUL VUL,821117706640494593,0,1,1,threatmeter: Vuln: Oracle Java SE CVE-2014-6519 Remote Security Vulnerability https://t.co/eMnGP2gelg,threatmeter vuln oracle java se cve-2014-6519 remote security vulnerability
1,ORG ORG PRO PRO PRO PRO VUL VUL VUL,823562540932300804,0,1,1,Red Hat JBoss Enterprise Application Platform denial of service https://t.co/KYxlnM9ZjC,red hat jboss enterprise application platform denial of service
-1,,801179954738147328,0,0,1,How to Add Your #WordPress Site to Google Webmaster Tools - https://t.co/42LjrO83g4,how to add your wordpress site to google webmaster tools
-1,,820813996815171584,0,0,1,threatmeter: WhatsApp’s encrypted messages can be vulnerable to MITM attacks https://t.co/MqYPDcYoCS,threatmeter whatsapp s encrypted messages can be vulnerable to mitm attacks
1,O PRO PRO O O O O O O O,806178935276994564,0,0,1,threatmeter: Flash Player Remains Main Target of Exploit Kits: Report https://t.co/FnvyvRChh8,threatmeter flash player remains main target of exploit kits report
-1,,822036394671558656,0,1,1,Citrix Provisioning Services up to 7.11 Use-After-Free buffer overflow https://t.co/udAanM6W2R,citrix provisioning services up to 7.11 use-after-free buffer overflow
-1,,821715412874330112,0,0,1,How to Add Awesome Typography in #WordPress with @Typekit Fonts - https://t.co/kBX59iBsAX https://t.co/8l9Z9RWwIj,how to add awesome typography in wordpress with typekit fonts
-1,,820835455688212480,0,0,1,WPBeginner Glossary: What is a Post Slug in #WordPress - https://t.co/Ii4xvnRRD2,wpbeginner glossary what is a post slug in wordpress
-1,,801475112528580609,0,0,1,Don't just stream. Binge watch. Improve your holiday travel with up 45% more battery life than Google Chrome. https://t.co/vDLoXmFaNe https://t.co/UVTgu5fzFz,don t just stream binge watch improve your holiday travel with up 45 more battery life than google chrome.
-1,,822553278395416579,0,0,1,"Giuliani and top #Trump White House officials hacked, passwords leaked https://t.co/ssjpPJTvFe",giuliani and top trump white house officials hacked passwords leaked
-1,,823651674698956800,0,0,1,FBI Is Probing Sundance Cyberattack That Forced Box Office To Close https://t.co/5wPOBS47RZ,fbi is probing sundance cyberattack that forced box office to close
1,PRO PRO O O VUL VUL VUL,821995678977114112,0,1,1,Java SE Mission Control Insecure Transport MITM https://t.co/TeMGbLNPwX,java se mission control insecure transport mitm
1,PRO VER VER PRO ID ID,822521448610824192,0,1,1,RHEL 6 / 7 : java-1.8.0-oracle (RHSA-2017:0175) https://t.co/vJF60Mv3Nt,rhel 6 7 java-1.8.0-oracle rhsa-2017 0175
1,O ORG PRO PRO VUL VUL VUL VUL VUL VUL VUL,801140000377094144,0,0,1,Vuln: Adobe Flash Player Type Confusion Multiple Remote Code Execution Vulnerabilities https://t.co/Ee0oFllZgA,vuln adobe flash player type confusion multiple remote code execution vulnerabilities
1,O O O O O O O O O O,802787946621341696,0,0,1,How clicking WhatsApp links is making users vulnerable to cybercrime https://t.co/jdcDT5d1nV,how clicking whatsapp links is making users vulnerable to cybercrime
1,VUL VUL O O O PRO O O O O O O O O O O,819607072119619585,0,0,1,#Vawtrak #Malware Spreading via Toxic Word Docs (i.e. fake parking tickets) Is Apparently Still A Thing: https://t.co/Z8FloqqC7s @DMBisson https://t.co/85TSF7v8Q5,vawtrak malware spreading via toxic word docs i.e fake parking tickets is apparently still a thing dmbisson
-1,,819232883151933441,1,0,1,@smarky7CD Hmm. Go to: System Settings&gt;Online Accounts&gt;Add Google account&gt;Turn on switcher&gt;Open Chrome browser &amp; login. Any luck?,smarky7cd hmm go to system settings gt online accounts gt add google account gt turn on switcher gt open chrome browser amp login any luck
-1,,822897403544080384,0,0,1,Sundance #cyberattack Forces Box Office to Close https://t.co/cUmZaFcs2g,sundance cyberattack forces box office to close
-1,,823141555322101760,0,0,1,Top security pros ask Guardian to remove 'false' WhatsApp claims https://t.co/c2Adw13ddv,top security pros ask guardian to remove false whatsapp claims
1,O O ORG ORG PRO O O O O ID O O VUL VUL VUL,803362122969350144,0,1,1,threatmeter: Vuln: Red Hat JBoss BRMS and BPM Suite CVE-2016-8608 Incomplete Fix HTML Injection Vulnerability https://t.co/DGtoKzsqPV,threatmeter vuln red hat jboss brms and bpm suite cve-2016-8608 incomplete fix html injection vulnerability
1,ORG PRO VER O O VUL VUL VUL VUL,804834623649935360,0,0,1,Google Chrome 52.0.2743.116 Developer Tools Cross Site Scripting Vulnerability https://t.co/O60UchQu4j,google chrome 52.0.2743.116 developer tools cross site scripting vulnerability
-1,,802328313314283520,0,0,1,@little_potato @GoogleChrome Come back to us. 💟 -MR,little potato googlechrome come back to us mr
-1,,806512177112879104,0,0,1,"The Passwords You Should Never Use, (Wed, Dec 7th) https://t.co/MIbgsUesiT",the passwords you should never use wed dec 7th
1,O ORG PRO VER O VUL VUL VUL,823639363401695241,0,0,1,threatmeter: Microsoft Windows 10 1607 Execute Code Vulnerability https://t.co/LPkBhsd3M0,threatmeter microsoft windows 10 1607 execute code vulnerability
1,O O O O O O O O O,802580375398649856,0,0,1,Clicking WhatsApp links making users vulnerable to cybercrime – IANS https://t.co/AwEtUhQwZf,clicking whatsapp links making users vulnerable to cybercrime ians
1,O ORG ORG PRO PRO VER VUL VUL VUL,803290622874570752,0,1,1,threatmeter: Red Hat JBoss EAP 5.2.x Untrusted Data Deserialization https://t.co/xv5GKTOSaH,threatmeter red hat jboss eap 5.2.x untrusted data deserialization
-1,,804467747253981184,0,0,1,Don't take chances. Protect yourself online. Microsoft Edge is safer than Google Chrome. https://t.co/RrFb6Uk3AI https://t.co/litoKEyozR,don t take chances protect yourself online microsoft edge is safer than google chrome.
1,O O ID ID PRO PRO VUL VUL VUL VUL,803219948046843904,0,0,1,threatmeter: Bugtraq: CVE 2016-6803: Apache OpenOffice Unquoted Search Path Vulnerability https://t.co/LVJCcBNAEk,threatmeter bugtraq cve 2016-6803 apache openoffice unquoted search path vulnerability
1,O O O O O O O O O O O O O PRO O,803673212173373440,0,1,1,Ars Technica - Risk Assessment: Muni system hacker hit others by scanning for year-old Java vulnerability https://t.co/hDWPnPNf9u,ars technica risk assessment muni system hacker hit others by scanning for year-old java vulnerability
1,O O O O O O O O O O,801999817333477376,0,0,1,threatmeter: Black Friday Cyber Attacks – How Retailers Can Protect Themselves https://t.co/54iJreYgms,threatmeter black friday cyber attacks how retailers can protect themselves
-1,,802615063001628672,0,0,1,"@AdminOffice Hello, you have 4BG of memory RAM, right? -MR",adminoffice hello you have 4bg of memory ram right mr
1,O ORG PRO VER VER VER O O O O O O O,806304861570600960,0,0,1,threatmeter: Microsoft Windows 10 x86/x64 WLAN AutoConfig Named Pipe Proof Of Concept https://t.co/ruavF2pCTI,threatmeter microsoft windows 10 x86 x64 wlan autoconfig named pipe proof of concept
-1,,806512009613348864,0,0,1,@DerekLansing Hi Derek. We'd like to help. Try restarting your device and reopen Chrome? Let us know how it goes.,dereklansing hi derek we d like to help try restarting your device and reopen chrome let us know how it goes.
-1,,804210017867939840,0,0,1,"@rajeshsapkal, thanks for the fave!",rajeshsapkal thanks for the fave
1,O ID O PRO O O O O,821777721403592704,0,0,1,Medium - CVE-2016-9811 - The windows_icon_typefind function in... https://t.co/wCAbExYufH,medium cve-2016-9811 the windows icon typefind function in
1,O ID O O O O ORG PRO O O,822567959893856260,0,0,1,Medium - CVE-2016-5206 - The PDF plugin in Google Chrome prior to... https://t.co/Caz4VWVk46,medium cve-2016-5206 the pdf plugin in google chrome prior to
1,ID VUL VUL O O O ORG PRO VER VER VER O O PRO O PRO O O,822283314686001152,1,1,1,"CVE-2016-5223 Integer overflow in PDFium in Google Chrome prior to 55.0.2883.75 for Mac, Windows and Linux, and 55… https://t.co/8o2MOhz0Cr",cve-2016-5223 integer overflow in pdfium in google chrome prior to 55.0.2883.75 for mac windows and linux and 55
1,O ORG ORG PRO PRO PRO PRO O O O O VUL VUL VUL VUL,822402646879457280,0,1,1,threatmeter: Red Hat JBoss Enterprise Application Platform Server Log Download Lets Remote Users Deny Service https://t.co/ZN0R4svdBY,threatmeter red hat jboss enterprise application platform server log download lets remote users deny service
-1,,822115734822223872,0,0,1,@lifeinflorals Hi again. Try the steps listed in this guide to install Chrome: https://t.co/w5LFCUYJ8U. Let us know how it goes.,lifeinflorals hi again try the steps listed in this guide to install chrome let us know how it goes.
1,ORG PRO VER VER VER O O O VUL VUL,822019843398529024,0,0,1,Google Chrome up to 55 Blink Same-Origin Policy privilege escalation https://t.co/3DiAR4AR8j,google chrome up to 55 blink same-origin policy privilege escalation
1,ORG PRO VER VER VER O VUL VUL VUL VUL,822019838499504128,0,0,1,Google Chrome up to 55 ANGLE Type Confusion unknown vulnerability https://t.co/nfou3QYr5W,google chrome up to 55 angle type confusion unknown vulnerability
-1,,821073312218431489,1,0,1,News in brief: Snowden supporters petition Obama; #iOS Onion browser free; #bank bans WhatsApp https://t.co/fUxX4X2qa2 #NakedSecurity,news in brief snowden supporters petition obama ios onion browser free bank bans whatsapp nakedsecurity
1,O ORG PRO PRO ID VUL VUL VUL,821523851259629568,0,1,1,Vuln: Oracle Java SE CVE-2017-3272 Remote Security Vulnerability https://t.co/54OGAwbQzp,vuln oracle java se cve-2017-3272 remote security vulnerability
-1,,819278343489159168,0,0,1,@surrief Not via twitter. Can you contact us at help@wordpress.com?,surrief not via twitter can you contact us at help wordpress.com
-1,,823617831644360704,0,0,1,threatmeter: PageKit 1.0.10 Password Reset https://t.co/xh87lC37Ey,threatmeter pagekit 1.0.10 password reset
1,ID ORG PRO PRO VER O O O O VUL VUL O,802104579508707329,0,0,1,CVE-2015-0050: #Microsoft Internet Explorer 8 MSHTML SRunPointer::SpanQualifier/RunType OOB read ... https://t.co/Lj5ITpH25O #FullDisclosure,cve-2015-0050 microsoft internet explorer 8 mshtml srunpointer spanqualifier runtype oob read fulldisclosure
1,ORG ORG PRO PRO VER VUL VUL VUL,803289437992054784,0,1,1,Red Hat JBoss EAP 5.2.x Untrusted Data Deserialization https://t.co/Q7sSGPAWvj,red hat jboss eap 5.2.x untrusted data deserialization
-1,,806480636907323392,0,0,1,@shawneexo_ Hi Shawnee. Have a look at this guide about repairing Chrome if it crashes: https://t.co/k1c53GEoJD. Does that help?,shawneexo hi shawnee have a look at this guide about repairing chrome if it crashes does that help
1,ID VUL VUL O O O O O ORG PRO VER VER VER O PRO PRO O O,822283311552798724,0,0,1,"CVE-2016-5221 Type confusion in libGLESv2 in ANGLE in Google Chrome prior to 55.0.2883.75 for Mac, Windows and Lin… https://t.co/qNEhFQkGiP",cve-2016-5221 type confusion in libglesv2 in angle in google chrome prior to 55.0.2883.75 for mac windows and lin
1,O O ID VUL VUL O ORG PRO O ORG O O O,822304959580422144,0,1,1,Security Alert (A17-01-04): Multiple Vulnerabilities in Oracle Java and Oracle Products (January 2017) https://t.co/BsEhJeJhKY,security alert a17-01-04 multiple vulnerabilities in oracle java and oracle products january 2017
1,ORG PRO O O VUL VUL,803875092996456448,0,0,1,Google Chrome Accessibility blink::Node Corruption https://t.co/xoGnW16txi,google chrome accessibility blink node corruption
-1,,808768860346138624,0,0,1,"Exploring the next frontier in computing, see our vision for the future of #AI: https://t.co/a5mT2jAnul https://t.co/qoRsvT50yS",exploring the next frontier in computing see our vision for the future of ai
-1,,819562713328320514,0,0,1,Vuln: WordPress Prior to 4.7.1 Cross Site Request Forgery Vulnerability https://t.co/NYnLB5a59v,vuln wordpress prior to 4.7.1 cross site request forgery vulnerability
-1,,820232926885531651,0,0,1,"threatmeter: WhatsApp vulnerability could expose messages to prying eyes, report claims https://t.co/nirbMRtKS2",threatmeter whatsapp vulnerability could expose messages to prying eyes report claims
1,ORG ORG ID ID ID O,804380947156180996,0,1,1,Red Hat Security Advisory 2016-2842-01 https://t.co/6qdSpOQxNC #advisory,red hat security advisory 2016-2842-01 advisory
-1,,802368829414199296,0,0,1,Save 40% off ThemeFuse - Premium #WordPress Themes - https://t.co/CaPv0Yt7bX - Cost $3.14 per theme - #BlackFriday,save 40 off themefuse premium wordpress themes cost 3.14 per theme blackfriday
1,ID ORG PRO VER VER VER O PRO O O O O O O O,822283298198220802,0,0,1,"CVE-2016-5214 Google Chrome prior to 55.0.2883.75 for Windows mishandled downloaded files, which allowed a remote … https://t.co/8qEMBHbQHQ",cve-2016-5214 google chrome prior to 55.0.2883.75 for windows mishandled downloaded files which allowed a remote
-1,,802716088509272064,0,0,1,How to Create an Image Gallery in #WordPress - https://t.co/UguhxaKNZe,how to create an image gallery in wordpress
1,ORG ORG ID ID ID O,821886261245911040,0,1,1,Red Hat Security Advisory 2017-0172-01 https://t.co/TiCh22gOAN #advisory,red hat security advisory 2017-0172-01 advisory
1,ORG PRO VER VER VER O VUL VUL VUL,810495310355107840,0,0,1,Google Chrome up to 54 Blink Heap-based buffer overflow https://t.co/sov7mL9i8K,google chrome up to 54 blink heap-based buffer overflow
-1,,822154733813121025,0,0,1,#SEC505:Securing Windows &amp; PowerShell Automation using Windows Server 2016 PLUS more PowerShell content @JasonFossen https://t.co/lkN9TmFALS,sec505 securing windows amp powershell automation using windows server 2016 plus more powershell content jasonfossen
1,PRO VER VER O ID ID,803663773580062720,0,0,1,RHEL 6 / 7 : expat (RHSA-2016:2824) https://t.co/BtghTiQMMV,rhel 6 7 expat rhsa-2016 2824
-1,,803726025364533248,0,0,1,McAfee: Machine Learning a Key 2017 Tool for Socially Engineered Hacks https://t.co/eRzDymKF2T,mcafee machine learning a key 2017 tool for socially engineered hacks
1,O O O O O PRO O O PRO PRO VUL VUL VUL VUL,805717915882450945,0,0,1,RT @FuzzySec: FuzzySec [More PS Kernel Pwn!] -&gt; Windows Kernel Exploitation: Null Pointer Dereference - https://t.co/BDdjk8gYwS https://t.c…,rt fuzzysec fuzzysec more ps kernel pwn gt windows kernel exploitation null pointer dereference
1,ORG PRO VER O O O VUL VUL VUL,805871431628234752,0,0,1,Microsoft Windows 7 SP1 Event Viewer File information disclosure https://t.co/PAC4RiUiVP,microsoft windows 7 sp1 event viewer file information disclosure
1,O O O O O O O O O O O PRO O O,804056178917457920,0,1,1,Bugtraq: [security bulletin] HPSBGN03677 rev.1 - HPE Network Automation using RPCServlet and #Java Deser... https://t.co/hFhH3b7CSg #bugtraq,bugtraq security bulletin hpsbgn03677 rev.1 hpe network automation using rpcservlet and java deser bugtraq
1,O O O PRO VER O O O PRO,803670672819896320,0,0,1,SHIFT+F10 During Windows 10 Updates Can Bypass BitLocker https://t.co/AjTSJ9qAnB,shift f10 during windows 10 updates can bypass bitlocker
-1,,805622863864692736,0,0,1,See why AlienVault has been named a Visionary in the latest Gartner Magic Quadrant for SIEM: https://t.co/Cw2oFv1U9E https://t.co/aDAvzHUZ9g,see why alienvault has been named a visionary in the latest gartner magic quadrant for siem
1,O ID ID ORG PRO PRO PRO O VUL VUL,808433434175635457,0,0,1,threatmeter: VU#245327: McAfee Virus Scan Enterprise contains multiple vulnerabilities https://t.co/nHDsIMNwVW,threatmeter vu 245327 mcafee virus scan enterprise contains multiple vulnerabilities
-1,,804378410403434496,0,0,1,WordPress WP Vault 0.8.6.6 Local File Inclusion https://t.co/ASKfDssdOO #exploit,wordpress wp vault 0.8.6.6 local file inclusion exploit
-1,,803698722093744128,0,0,1,#0daytoday #Apache OpenOffice 1.0 Windows Installer Trojan Execution Vulnerability [#0day #Exploit] https://t.co/jhhkwFjpky,0daytoday apache openoffice 1.0 windows installer trojan execution vulnerability 0day exploit
1,O O O O O PRO O O O O O O O O O O,808278540953288704,0,0,1,"IoT - powered DDoS attacks and SCADA incidents will make top security headlines in 2017, Bitdefender predicts https://t.co/1wtHwURiGH",iot powered ddos attacks and scada incidents will make top security headlines in 2017 bitdefender predicts
1,O ORG PRO O O PRO ID VUL VUL VUL VUL O,823501305503105024,0,0,1,Vuln: Adobe Acrobat Extension for Chrome CVE-2017-2929 Cross Site Scripting Vulnerability https://t.co/Jk10SfdkJX #bugtraq,vuln adobe acrobat extension for chrome cve-2017-2929 cross site scripting vulnerability bugtraq
1,O ORG PRO PRO VER VER VUL VUL VUL,804793724605702145,0,0,1,threatmeter: Microsoft Windows Server 2012 R2 Gain privileges Vulnerability https://t.co/jUAwvm2j0R,threatmeter microsoft windows server 2012 r2 gain privileges vulnerability
-1,,821028015656181760,0,0,1,WhatsApp ‘backdoor’ turns out to be known design feature https://t.co/pqGD9XgvSd #NakedSecurity,whatsapp backdoor turns out to be known design feature nakedsecurity
-1,,802399011093131264,1,0,1,CVE-2016-7241 (MS16-129) #Microsoft Edge Browser Memory #Corruption #Remote Code Execution IV (3199057) https://t.co/yHoecmZIdp #McAfee,cve-2016-7241 ms16-129 microsoft edge browser memory corruption remote code execution iv 3199057 mcafee
1,ORG PRO VER VER VER O VUL VUL VUL,810495318102052865,0,0,1,Google Chrome up to 54 DevTools Out-of-Bounds buffer overflow https://t.co/3XkGhvc89X,google chrome up to 54 devtools out-of-bounds buffer overflow
1,O ORG PRO VER O O VUL VUL VUL VUL,804835162592804866,0,0,1,threatmeter: Google Chrome 52.0.2743.116 Developer Tools Cross Site Scripting Vulnerability https://t.co/4FAt8dlTCY,threatmeter google chrome 52.0.2743.116 developer tools cross site scripting vulnerability
-1,,818456124320051201,0,0,1,@migi_ude  Hi there. Check out this guide about repairing Chrome when it's not responding: https://t.co/XeVptaclSQ. Does that help?,migi ude hi there check out this guide about repairing chrome when it s not responding does that help
1,O ORG PRO ID VUL VUL VUL O,805773749844742144,0,0,1,#Vuln: #IBM AIX CVE-2016-0266 Information #Disclosure Vulnerability https://t.co/ZUeuhWYf7f #bugtraq,vuln ibm aix cve-2016-0266 information disclosure vulnerability bugtraq
-1,,804786041207066624,0,0,1,@monkeyface133 Does this only happen with Chrome? Try restarting your computer and relaunch Google Chrome. Let us know if that helps.,monkeyface133 does this only happen with chrome try restarting your computer and relaunch google chrome let us know if that helps.
1,O ID ORG PRO VER VER VER O,810422981671448576,0,0,1,NA - CVE-2016-5189 - Google Chrome prior to 54.0.2840.59 for... https://t.co/wsSdZGPsmo,na cve-2016-5189 google chrome prior to 54.0.2840.59 for
-1,,802670801539338240,0,0,1,Save 40% off ThemeFuse - Premium #WordPress Themes - https://t.co/D0dNtv92Xx - Cost $3.14 per theme - #BlackFriday,save 40 off themefuse premium wordpress themes cost 3.14 per theme blackfriday
1,O ORG PRO O O VUL VUL O,803579434749988864,0,0,1,Bugtraq: Google Chrome Accessibility blink::Node corruption details https://t.co/ELc8rwGJPe,bugtraq google chrome accessibility blink node corruption details
1,O O ORG PRO ID VUL VUL VUL,805777571510124545,0,0,1,threatmeter: Vuln: IBM AIX CVE-2016-0266 Information Disclosure Vulnerability https://t.co/wPoUfFeJqH,threatmeter vuln ibm aix cve-2016-0266 information disclosure vulnerability
-1,,806215210231099392,0,0,1,"@cbgreenwood Currently, it's available in English App Stores with a release set for more countries in the future! Sorry to disappoint! -JR",cbgreenwood currently it s available in english app stores with a release set for more countries in the future sorry to disappoint jr
1,O ORG PRO VER VER VER O O O,804657424275795968,0,0,1,Vuln: Google Chrome Prior to 55.0.2883.75 Multiple Security Vulnerabilities https://t.co/42Y5wW5Xeo,vuln google chrome prior to 55.0.2883.75 multiple security vulnerabilities
1,ORG PRO O O VUL VUL,803651926147661824,0,0,1,Google Chrome Accessibility blink::Node Corruption https://t.co/C7744bqJeH,google chrome accessibility blink node corruption
1,O ID O O O O ORG PRO ID O VER,808776121319833600,0,0,1,threatmeter: MS16-148 - Critical: Security Update for Microsoft Office (3204068) - Version: 1.0 https://t.co/a67opzf7BM,threatmeter ms16-148 critical security update for microsoft office 3204068 version 1.0
-1,,804700554333220869,1,0,1,"@KizzyBits Try clearing your browsing data, including the downloads: https://t.co/klCv7oojNw. Once done, restart the Chrome. Does that help?",kizzybits try clearing your browsing data including the downloads once done restart the chrome does that help
-1,,810342924013674496,0,0,1,Are Remote Offices Becoming The New Normal? https://t.co/8HU3SO5SzC,are remote offices becoming the new normal
-1,,806130283938533376,0,0,1,@COLLEENIRISH71 Hi Colleen. Try restarting your device and relaunch Google Chrome. Let us know if that helps.,colleenirish71 hi colleen try restarting your device and relaunch google chrome let us know if that helps.
-1,,809766253246160896,0,0,1,MailChimp Module 3.1.5/4.0.10 on WordPress /wp-admin/admin.php integration cross site scripting https://t.co/dvg5gHIhUo,mailchimp module 3.1.5 4.0.10 on wordpress wp-admin admin.php integration cross site scripting
-1,,802804495684169728,0,0,1,IBM BigFix Remote Control up to 9.1.2 Password Policy weak authentication https://t.co/5cL0P2Dg1Z,ibm bigfix remote control up to 9.1.2 password policy weak authentication
1,O O PRO PRO VUL VUL VUL VUL VUL,806793633819082752,0,0,1,RT @HackSysTeam: Windows Kernel Exploitation - Uninitialized Heap Variable Assignment https://t.co/8jyf93rw7D,rt hacksysteam windows kernel exploitation uninitialized heap variable assignment
1,O ORG PRO PRO ID VUL VUL VUL O,821117599287123969,0,1,1,Vuln: Oracle Java SE CVE-2014-6493 Remote Security Vulnerability https://t.co/dCqA5x2lIA #bugtraq,vuln oracle java se cve-2014-6493 remote security vulnerability bugtraq
-1,,804587222632697856,0,0,1,WordPress WP Vault 0.8.6.6 Local File Inclusion https://t.co/fchFBVw3vw,wordpress wp vault 0.8.6.6 local file inclusion
1,ORG ORG ID ID ID O,804497654097051648,0,1,1,Red Hat Security Advisory 2016-2843-01 https://t.co/X1rXhaLQ0c #advisory,red hat security advisory 2016-2843-01 advisory
-1,,820797505537474561,0,0,1,WhatsApp Denies It Has Backdoor For Decrypting Messages https://t.co/hl6936HnVk,whatsapp denies it has backdoor for decrypting messages
1,O ID O VUL VUL VUL O O O ORG PRO,822025612504301568,0,0,1,NA - CVE-2016-5216 - A use after free in PDFium in Google Chrome... https://t.co/94qIkIINKx,na cve-2016-5216 a use after free in pdfium in google chrome
1,O ORG PRO PRO VER VUL VUL VUL VUL VUL VUL VUL VUL O O,803797707894755328,0,0,1,threatmeter: Microsoft Internet Explorer 10 Remote Attackers Denial Of Service Execute Code Overflow Memory Corrup… https://t.co/CKQ4XLVn3B,threatmeter microsoft internet explorer 10 remote attackers denial of service execute code overflow memory corrup
1,PRO VER O PRO VER O O,822499181050949638,0,0,1,PowerShell 5.1 for Windows 7 and later  https://t.co/GEKsM5FLo3,powershell 5.1 for windows 7 and later
1,O ID O O PRO VER O,823635184981446657,0,0,1,Bugtraq: APPLE-SA-2017-01-23-6 iCloud for Windows 6.1.1 https://t.co/yt3jMuEJ5y #bugtraq,bugtraq apple-sa-2017-01-23-6 icloud for windows 6.1.1 bugtraq
-1,,821077565179887616,0,0,1,"ICYMI Flashing a peace sign in selfies could lead to identity theft, scientists warn https://t.co/snMtZ056MH",icymi flashing a peace sign in selfies could lead to identity theft scientists warn
1,ORG PRO VER O O O O O VUL VUL VUL VUL,804834626397147137,0,0,1,Google Chrome 52.0.2743.116 Allow Cross Renderer Resource Load Remote Code Execution Vulnerability https://t.co/hgipAtcXIg,google chrome 52.0.2743.116 allow cross renderer resource load remote code execution vulnerability
1,O ORG PRO PRO O PRO ID VUL VUL VUL VUL VUL O,805728452892446720,0,0,1,#Vuln: #Adobe Flash Player and AIR (CVE-2010-2213) Multiple Unspecified Memory #Corruption Vulnerabilities https://t.co/HCzUVYCnD8 #bugtraq,vuln adobe flash player and air cve-2010-2213 multiple unspecified memory corruption vulnerabilities bugtraq
1,O ORG PRO PRO O PRO ID VUL VUL VUL O,808782322002579456,0,0,1,#Vuln: #Microsoft Internet Explorer and Edge CVE-2016-7281 #Security Bypass Vulnerability https://t.co/Hu1aXNdJVm #bugtraq,vuln microsoft internet explorer and edge cve-2016-7281 security bypass vulnerability bugtraq
