relevant,entities,id,A,B,C,text,clean
-1,,840964400337027073,1,1,0,threatmeter: Property Listing Script 3.1 SQL Injection https://t.co/ewq5b0jbM1,threatmeter property listing script 3.1 sql injection
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL O,841787476423397378,0,0,1,Vuln: Adobe Flash Player APSB17-07 Multiple Use After Free Remote Code Execution Vulnerabilities https://t.co/JrJ7aU4mEh,vuln adobe flash player apsb17-07 multiple use after free remote code execution vulnerabilities
-1,,836783765829595136,0,1,0,Oracle boils Exadata Cloud into an on-premises package https://t.co/Vcc7AMr8Hu,oracle boils exadata cloud into an on-premises package
-1,,836179196414144512,1,1,0,threatmeter: [webapps] - Joomla! Component OneVote! 1.0 - SQL Injection https://t.co/QTe6IN5IOl,threatmeter webapps joomla component onevote 1.0 sql injection
1,O PRO PRO ID VUL VUL VUL VUL,806214670805831681,1,1,0,Vuln: Linux Kernel CVE-2016-8655 Local Race Condition Vulnerability https://t.co/AAuaQGZR4D,vuln linux kernel cve-2016-8655 local race condition vulnerability
-1,,839287085601153024,1,1,0,Job Portal #Script 3.0 Cross Site Scripting / #SQL #Injection https://t.co/2dx4UT042T #PacketStorm,job portal script 3.0 cross site scripting sql injection packetstorm
-1,,836354593244205056,0,0,1,@SKULL17 Fantastic! What are your thoughts on Windows 10 so far?,skull17 fantastic what are your thoughts on windows 10 so far
-1,,840963391434948608,1,1,0,Yacht Listing Script 2.0 SQL Injection https://t.co/AYpZhhzKFm,yacht listing script 2.0 sql injection
-1,,841562380219883520,0,1,0,In 2012 China vowed ‘OpenStack will smash the monopoly of western cloud providers!’: And in 2017 Huawei… https://t.co/kXwHIb39W2 #infosec,in 2012 china vowed openstack will smash the monopoly of western cloud providers and in 2017 huawei infosec
-1,,836900110504247296,1,1,0,THN Deal: Complete Linux Certification Training (Save 97%) https://t.co/nwGrA6aQbq,thn deal complete linux certification training save 97
1,ID ID ORG PRO PRO VUL VUL VUL VUL VUL O ORG,836825867242323969,0,0,1,CVE-2017-2992 (APSB17-04) #Adobe Flash Player Heap #Overflow #Remote Code Execution III https://t.co/0HYZMkQQ2t #McAfee,cve-2017-2992 apsb17-04 adobe flash player heap overflow remote code execution iii mcafee
-1,,840200717109477377,0,0,1,Slashdot Asks: Are Password Rules Bullshit? https://t.co/SpXxEcW2C7,slashdot asks are password rules bullshit
1,PRO O O O O O O O PRO O ORG O O O O O,840301472524951552,0,0,1,Windows Insider Build 15055 Released for PC and Mobile: Today Microsoft released Insider Preview Build… https://t.co/ksNnWu5Qxq #infosec,windows insider build 15055 released for pc and mobile today microsoft released insider preview build infosec
-1,,820997975640080384,0,0,1,Vuln: WordPress Prior to 4.7.1 Cross Site Request Forgery Vulnerability https://t.co/CDXo2V3Fr5,vuln wordpress prior to 4.7.1 cross site request forgery vulnerability
-1,,838908555440836610,0,0,1,@devonjwhiteman We're glad you like it! Have any other apps or features in Windows 10 caught your eye lately?,devonjwhiteman we re glad you like it have any other apps or features in windows 10 caught your eye lately
1,ORG PRO PRO VER VER VUL VUL ID,841941956011913216,0,0,1,Microsoft Internet Explorer 10/11 buffer overflow [CVE-2017-0037] https://t.co/0C51OfCmN4,microsoft internet explorer 10 11 buffer overflow cve-2017-0037
-1,,839400329779150848,1,1,0,Multireligion Responsive Matrimonial #Script 4.7.1 #SQL #Injection https://t.co/egStYk53lt #CXSECurity,multireligion responsive matrimonial script 4.7.1 sql injection cxsecurity
-1,,842404547490418688,0,0,1,@Alph8Z Oh no. Try resetting your Chrome settings: https://t.co/jO5mN0WY0f. Let us know how that works.,alph8z oh no try resetting your chrome settings let us know how that works.
-1,,836587715034501120,1,0,0,Bad Bug Found In Microsoft Browsing Code https://t.co/fYn2GmJXEu,bad bug found in microsoft browsing code
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL O ORG O,841789724507439105,0,0,1,Vuln: Adobe Flash Player APSB17-07 Multiple Use After Free Remote Code Execution Vulnerabilities: Adobe… https://t.co/Zxn0629AcK #infosec,vuln adobe flash player apsb17-07 multiple use after free remote code execution vulnerabilities adobe infosec
-1,,839308717740994562,0,0,1,"The CIA Didn't Break Signal or WhatsApp, Despite What You've Heard https://t.co/GvUOulsRYv",the cia didn t break signal or whatsapp despite what you ve heard
-1,,837068548778307584,0,0,1,@madushan1000 Thanks for noticing! What else are you enjoying on Windows 10?,madushan1000 thanks for noticing what else are you enjoying on windows 10
-1,,836380579612528640,1,1,1,threatmeter: WordPress Kama Click Counter 3.4.9 SQL Injection https://t.co/TI1W09O0Mz,threatmeter wordpress kama click counter 3.4.9 sql injection
-1,,837063371648286723,1,0,1,Safe Browsing on Mac Will Warn Users of Apps That Modify Chrome Settings: Google said today that starting… https://t.co/zz0fsl4OhZ #infosec,safe browsing on mac will warn users of apps that modify chrome settings google said today that starting infosec
-1,,837041028704002049,0,0,1,[webapps] - #WordPress #Plugin File Manager 3.0.1 - #Cross-Site Request Forgery https://t.co/xINYcdTxoC #ExploitDB,webapps wordpress plugin file manager 3.0.1 cross-site request forgery exploitdb
-1,,840528258751971328,1,0,0,NA - CVE-2010-4314 - Remote attackers can use the iPrint web-browser... https://t.co/RTf7nugWPT,na cve-2010-4314 remote attackers can use the iprint web-browser
-1,,839451769277136896,1,1,0,threatmeter: #0daytoday #Themeforest Clone Script - SQL Injection Vulnerability  [webapps #exploits #Vulnerability… https://t.co/CGL3MHaPvr,threatmeter 0daytoday themeforest clone script sql injection vulnerability webapps exploits vulnerability
-1,,841250606589308930,1,1,0,10 (mostly) easy Linux distros for newbies https://t.co/lIgpuRbyTq,10 mostly easy linux distros for newbies
-1,,836971597957378048,0,0,1,Analytics Stats Counter Statistics Plugin 1.2.2.5 on WordPress PHP Code Execution privilege escalation https://t.co/G26v6S4DEM,analytics stats counter statistics plugin 1.2.2.5 on wordpress php code execution privilege escalation
1,O ORG PRO PRO O O O O VUL VUL VUL VUL,836352889048170496,0,1,0,threatmeter: Oracle Flexcube Enterprise Limits And Collateral Management Remote Code Execution Vulnerability https://t.co/rtdCanyCNz,threatmeter oracle flexcube enterprise limits and collateral management remote code execution vulnerability
1,ORG ORG ID ID ID O,841680357787222017,1,1,1,Red Hat #Security #Advisory 2017-0498-01 https://t.co/DaGegG7jom #PacketStorm,red hat security advisory 2017-0498-01 packetstorm
-1,,840300023116124161,1,0,0,threatmeter: Debian DSA-3805-1 : firefox-esr - security update https://t.co/DiwzEdce1y,threatmeter debian dsa-3805-1 firefox-esr security update
-1,,840303756034134016,1,1,0,.@LinuxDotCom is here to help you catch up on the busy week in tech: https://t.co/7MMcefTbyq https://t.co/urJTjTOLki,linuxdotcom is here to help you catch up on the busy week in tech
-1,,836995729587478528,0,0,1,[webapps] - #WordPress #Plugin Popup by Supsystic 1.7.6 - #Cross-Site Request Forgery https://t.co/guAEWjWlNA #ExploitDB,webapps wordpress plugin popup by supsystic 1.7.6 cross-site request forgery exploitdb
-1,,838916931956654080,0,0,1,WordPress 4.5.3 Press This Function CSRF / Denial Of Service https://t.co/Qv5gzrVUEQ,wordpress 4.5.3 press this function csrf denial of service
-1,,836857092094976000,0,0,1,Synchronet BBS 3.16c for Windows – Multiple vulnerabilities https://t.co/nV5JHOiWIf,synchronet bbs 3.16c for windows multiple vulnerabilities
-1,,838829534921162752,0,0,1,@PikaIsHereReal Thanks for your endless support! Are you currently using Windows 10 at the moment?,pikaisherereal thanks for your endless support are you currently using windows 10 at the moment
1,O PRO PRO O VUL VUL VUL VUL,836976161607462913,1,1,0,Vuln: Linux kernel 'ip6_gre.c' Denial of Service Vulnerability https://t.co/lx7EBOAyGq,vuln linux kernel ip6 gre.c denial of service vulnerability
1,O O O O PRO PRO PRO O O O O O O O ORG PRO O,842302335929991168,1,0,0,"Pwn2Own 2017: Experts Hack Edge, Safari, Ubuntu: Bug bounty hunters have managed to hack Microsoft Edge… https://t.co/ankIYfSqJr #infosec",pwn2own 2017 experts hack edge safari ubuntu bug bounty hunters have managed to hack microsoft edge infosec
1,O PRO PRO ID VUL VUL VUL VUL,839854306803212288,1,1,0,Vuln: Linux Kernel CVE-2017-2636 Local Privilege Escalation Vulnerability https://t.co/nr8DDnMKxu,vuln linux kernel cve-2017-2636 local privilege escalation vulnerability
-1,,841974961447276544,1,1,0,#0daytoday #Joomla Vik Appointments 1.5 Component - SQL Injection Vulnerability [webapps #exploits #Vulnerability … https://t.co/2FBfpPOKKN,0daytoday joomla vik appointments 1.5 component sql injection vulnerability webapps exploits vulnerability
1,ID VUL VUL O PRO O O O PRO PRO VER VER VUL VUL VUL VUL O O O,841848983148453889,1,1,0,CVE-2017-6874 Race condition in kernel/ucount.c in the Linux kernel through 4.10.2 allows local users to cause a d… https://t.co/gxYh7wRGZc,cve-2017-6874 race condition in kernel ucount.c in the linux kernel through 4.10.2 allows local users to cause a d
-1,,840970677310046208,1,1,0,Mirage Fancy Clone #SQL #Injection https://t.co/weXUx1ltHN #PacketStorm,mirage fancy clone sql injection packetstorm
-1,,839843074310356992,1,1,0,threatmeter: [webapps] - BistroStays 3.0 - 'guests' Parameter SQL Injection https://t.co/13GmRDFZwz,threatmeter webapps bistrostays 3.0 guests parameter sql injection
-1,,839015076803772416,0,0,1,WordPress Releases Security Update https://t.co/U50nd7xfYB,wordpress releases security update
-1,,841490418739105793,0,0,1,CVE-2015-4409 Buffer overflow on Hikvision NVR DS-76xxNI-E1/2 and DS-77xxxNI-E4 devices before 3.4.0 allows remote… https://t.co/wk6BpWKa1G,cve-2015-4409 buffer overflow on hikvision nvr ds-76xxni-e1 2 and ds-77xxxni-e4 devices before 3.4.0 allows remote
-1,,840546702805368833,0,0,1,@criticalroot Please email help@wordpress.com from the email address connected to your account. We cannot help with this via Twitter.,criticalroot please email help wordpress.com from the email address connected to your account we cannot help with this via twitter.
-1,,836019447177572356,1,1,1,The latest #Linux Webserver #Security! https://t.co/si6pt9QNnx Thanks to @nextweblinkcom @EdgarUlloa @srita_karen #wordpress #infosec,the latest linux webserver security thanks to nextweblinkcom edgarulloa srita karen wordpress infosec
-1,,839389046082273280,1,1,0,Daily Deals Script 1.0 SQL Injection https://t.co/oVj2zqalGW,daily deals script 1.0 sql injection
-1,,841509351605039104,0,0,1,Scam Report: 3000 chief security officers reveal costs of #breaches https://t.co/2Sszf18CLi,scam report 3000 chief security officers reveal costs of breaches
-1,,839944817824129026,1,0,0,@mummytologanxx That is odd. Can you try a different browser and let us know if you see the same issue?,mummytologanxx that is odd can you try a different browser and let us know if you see the same issue
-1,,839891062676037632,1,0,0,USBPcap 1.1.0.0 Privilege Escalation https://t.co/dJmVzy8ZlM #PacketStorm,usbpcap 1.1.0.0 privilege escalation packetstorm
-1,,836881359343923200,0,0,1,WordPress Plugin With 1 Million Installs Has Critical Flaw https://t.co/0xl3NDPayC,wordpress plugin with 1 million installs has critical flaw
-1,,839897598773256192,1,1,1,#0daytoday #WordPress PICA Photo Gallery 1.0 Plugin - SQL Injection Vulnerability [#0day #Exploit] https://t.co/o4uZj0aPHp,0daytoday wordpress pica photo gallery 1.0 plugin sql injection vulnerability 0day exploit
-1,,836947984143233024,0,0,1,Popular #Android Password Managers Expose Credentials https://t.co/e09qpMY2hz,popular android password managers expose credentials
1,ORG PRO PRO O O O O VUL VUL VUL VUL VUL VUL VUL,841790110978985984,0,0,1,"Microsoft Internet Explorer Bugs Let Remote Users Obtain Potentially Sensitive Information, Execute Arbitrary Code… https://t.co/A2gFYVEzyC",microsoft internet explorer bugs let remote users obtain potentially sensitive information execute arbitrary code
-1,,836674871048359936,0,0,1,#Security slip-ups in 1Password and other password managers 'extremely worrying' https://t.co/9CCXGTRlO2 #TheRegister,security slip-ups in 1password and other password managers extremely worrying theregister
1,O O O O O O O PRO PRO O,841679959034851329,1,1,0,threatmeter: Canada Takes Tax Site Offline After Apache Struts Attacks https://t.co/51NDwiy3XN,threatmeter canada takes tax site offline after apache struts attacks
-1,,841748491093323782,1,1,0,Create beautiful ASCII text banners in Linux - kerneltalks: Stylize your terminal! https://t.co/6bnuAjAYU3,create beautiful ascii text banners in linux kerneltalks stylize your terminal
-1,,839902381290614785,1,0,0,#Fedora 25 : suricata (2017-f3aac83a8f) https://t.co/JViziZ6Vpx #Nessus,fedora 25 suricata 2017-f3aac83a8f nessus
-1,,839752033032884224,1,0,0,@p_galassi You can use the browsers side by side of course. -BW,p galassi you can use the browsers side by side of course bw
1,O ORG PRO ID VUL VUL VUL VUL,842043813275287552,0,0,1,Vuln: Microsoft Office CVE-2017-0029 Denial of Service Vulnerability https://t.co/lZFg39kA2L,vuln microsoft office cve-2017-0029 denial of service vulnerability
-1,,841728875956703232,0,0,1,Home &amp; Office : Ethanol Stemless Wine Glass: Thinking and drinking With the molecular structure of… https://t.co/aNsKhccWPV #infosec,home amp office ethanol stemless wine glass thinking and drinking with the molecular structure of infosec
-1,,840922339000832001,1,1,0,Kinsey's Infor-Lawson SQL Injection https://t.co/s3Wr7yQNv0,kinsey s infor-lawson sql injection
-1,,841887483050790913,1,0,0,Borked browser baked into Nintendo Switch: How about switching to a recent version that’s actually secure… https://t.co/H1d7f8aSoU #infosec,borked browser baked into nintendo switch how about switching to a recent version that s actually secure infosec
1,O O ID PRO PRO O O O VUL VUL VUL VUL O,840365588975366144,1,1,0,threatmeter: NA - cisco-sa-20170310-struts2 - Apache Struts2 Jakarta Multipart Parser File Upload Code Execution V… https://t.co/zWPLhyZMvD,threatmeter na cisco-sa-20170310-struts2 apache struts2 jakarta multipart parser file upload code execution v
1,O ORG PRO PRO ID VUL VUL VUL VUL O,841786050347384832,0,0,1,#Vuln: #Adobe Flash Player APSB17-07 Multiple Memory #Corruption Vulnerabilities https://t.co/FyJazylJMi #bugtraq,vuln adobe flash player apsb17-07 multiple memory corruption vulnerabilities bugtraq
1,O ID O PRO,841158234123706368,1,0,0,"threatmeter: CVE-2017-6543 (appliance, nessus) https://t.co/ZQrPTlKKFq",threatmeter cve-2017-6543 appliance nessus
1,O O O O PRO PRO VER O,839894587254648833,1,1,0,Attacks Heating Up Against Apache Struts 2 Vulnerability https://t.co/1BEUaemekE,attacks heating up against apache struts 2 vulnerability
1,O PRO PRO ID VUL VUL VUL VUL,838725944995115009,1,1,0,Vuln: Linux Kernel CVE-2016-9083 Local Integer Overflow Vulnerability https://t.co/eA4KiUXqtW,vuln linux kernel cve-2016-9083 local integer overflow vulnerability
-1,,839887278809886721,1,0,0,#HP #Security Bulletin HPESBHF03713 1 https://t.co/z9QqNmpf1w #PacketStorm,hp security bulletin hpesbhf03713 1 packetstorm
-1,,842008968486576130,0,0,1,Check Point Discloses Vulnerability that Allowed Hackers to Take over Hundreds of Millions of WhatsApp &amp;… https://t.co/prAYmOF6zM,check point discloses vulnerability that allowed hackers to take over hundreds of millions of whatsapp amp
-1,,842428426254458880,0,0,1,WhatsApp security gets a boost with newly introduced patch https://t.co/Jil6o642Dw,whatsapp security gets a boost with newly introduced patch
1,O O O O O O O O PRO O ID,841716145510064128,1,1,0,strutszeiro - Telegram Bot to manage botnets created with struts vulnerability (CVE-2017-5638) https://t.co/fixcOI061d,strutszeiro telegram bot to manage botnets created with struts vulnerability cve-2017-5638
1,O O O PRO O O O O O O O O O O O O O,840363488476303360,1,1,0,RT @gcluley: New Linux malware hijacks one vendor's IoT devices by exploiting CGI bug https://t.co/W7IwQ4bA5x (via @DMBisson) https://t.co/…,rt gcluley new linux malware hijacks one vendor s iot devices by exploiting cgi bug via dmbisson
1,O ID O O PRO O O O,841775338359275523,1,1,0,NA - CVE-2017-5985 - lxc-user-nic in Linux Containers (LXC) allows... https://t.co/cRsdNF7qF7,na cve-2017-5985 lxc-user-nic in linux containers lxc allows
1,ORG O O O O PRO O O O O O O ORG O O O,839977539376414722,0,0,1,"Google Releases Security Update for Chrome: Original release date: March 09, 2017 Google has released… https://t.co/6XvSJkauJ0 #infosec",google releases security update for chrome original release date march 09 2017 google has released infosec
1,O O O O O O O O O O PRO O ID,842056588051464192,1,1,0,RT @Dinosn: strutszeiro - Telegram Bot to manage botnets created with struts vulnerability (CVE-2017-5638) https://t.co/9iHIk1QkaL,rt dinosn strutszeiro telegram bot to manage botnets created with struts vulnerability cve-2017-5638
1,O PRO PRO VER VER VER VER VER O O O VUL O,839648022871085056,1,1,0,threatmeter: Apache Struts 2.3.5 - 2.3.31 / 2.5.x &lt; 2.5.10.1 Jakarta Multipart Parser RCE (remote) https://t.co/QVf37Z09WI,threatmeter apache struts 2.3.5 2.3.31 2.5.x lt 2.5.10.1 jakarta multipart parser rce remote
1,O O O O O O O PRO O O O O O O O O O O,836292999806136326,1,1,0,News in brief: D-Link vulnerabilities; SHA-1 woe; MySQL hacks: Your daily round-up of some of the other… https://t.co/KIaRuhZdX0 #infosec,news in brief d-link vulnerabilities sha-1 woe mysql hacks your daily round-up of some of the other infosec
1,PRO O O O O O O O O,840254703283888129,0,0,1,".@googlechrome update fixes high severity flaws, pays out $38K - https://t.co/kIQalwoq2W",googlechrome update fixes high severity flaws pays out 38k
1,ORG O O O O O ORG PRO PRO O PRO O ORG O O O O,836255419223969792,1,0,1,Google tells world how to crash Microsoft Internet Explorer and Edge browsers: Google’s Project Zero… https://t.co/VYugUbE0kA #infosec,google tells world how to crash microsoft internet explorer and edge browsers google s project zero infosec
1,PRO PRO VER O O O,840944796994813952,1,1,0,Apache Struts 2 – Under Attack Now https://t.co/klmjePCs9M,apache struts 2 under attack now
1,O O O O PRO PRO VER O,839905938425409536,1,1,0,Attacks heating up against #Apache Struts 2 vuln - https://t.co/8vb8TiEMlW https://t.co/FxlcDrk75q,attacks heating up against apache struts 2 vuln
1,O PRO PRO O O O O O O O O O O O O,841754094247145472,0,0,1,threatmeter: Windows Server Message Block Request Handling Flaws Let Remote Users Obtain Potentially Sensitive Inf… https://t.co/VGXfzxzg0b,threatmeter windows server message block request handling flaws let remote users obtain potentially sensitive inf
1,O ORG PRO O VUL VUL O O O VUL VUL VUL VUL O,841754095631380480,0,0,1,threatmeter: Microsoft Windows Uniscribe Multiple Bugs Let Remote Users Obtain Potentially Sensitive Information a… https://t.co/iHEOEp3FGD,threatmeter microsoft windows uniscribe multiple bugs let remote users obtain potentially sensitive information a
1,PRO PRO VER O O O O O O O O PRO PRO VER O O O O,840937337597132801,1,1,0,Apache Struts 2 – Under Attack Now: The ISBuzz Post: This Post Apache Struts 2 – Under Attack Now… https://t.co/4rLa45c8hg #infosec,apache struts 2 under attack now the isbuzz post this post apache struts 2 under attack now infosec
-1,,841727269274030080,0,0,1,"@dr_j_r_c Hi, Justin. Take a look at these helpful tips on using accent characters in Windows 10: https://t.co/woMj3dmvDo",dr j r c hi justin take a look at these helpful tips on using accent characters in windows 10
-1,,836225655188533248,0,0,1,Password re-use is rampant among Millennials 18-30 https://t.co/UhFTn9WyKB #InfoSecMag,password re-use is rampant among millennials 18-30 infosecmag
1,O PRO VER VER PRO O ID,839577577463377922,1,1,0,threatmeter: Ubuntu 12.04 LTS : linux-lts-trusty vulnerability (USN-3219-2) https://t.co/uBAHRmi7qc,threatmeter ubuntu 12.04 lts linux-lts-trusty vulnerability usn-3219-2
-1,,836972747695800320,0,0,1,"AIX-on-Power-as-a-service is a thing? Yup, a cloud just went there: Why should modern OSes and silicon… https://t.co/amm6ukZC4H #infosec",aix-on-power-as-a-service is a thing yup a cloud just went there why should modern oses and silicon infosec
1,PRO PRO O O O O O O O O O,839683517449711616,1,1,0,"Apache Struts needs patch-ing, without delay. It’s under attack now https://t.co/7mp2h2tU5B",apache struts needs patch-ing without delay it s under attack now
-1,,840964399112323073,1,1,0,threatmeter: Yacht Listing Script 2.0 SQL Injection https://t.co/5Z7iH2q1nn,threatmeter yacht listing script 2.0 sql injection
1,O O O PRO PRO O ID,836704839887368193,0,1,0,F5 Networks BIG-IP : Apache Tomcat vulnerability (K50116122) https://t.co/Ah72cxAyQ3,f5 networks big-ip apache tomcat vulnerability k50116122
-1,,839243359583633412,0,0,1,"WikiLeaks and how the CIA sees your WhatsApp messages, explained https://t.co/QzfjfohljF",wikileaks and how the cia sees your whatsapp messages explained
-1,,839689897124462592,1,0,0,A glimpse into Webroot’s International Women’s Day https://t.co/WIt2kwfSV3,a glimpse into webroot s international women s day
1,O O O PRO O O O O O O O O O O PRO O O O O,836731750063693826,0,0,1,RT @_odisseus: Attacking Windows based systems using the still unpatched #SMB vulnerability with a #php file. H/T @a_de_pasquale https://t.…,rt odisseus attacking windows based systems using the still unpatched smb vulnerability with a php file h t a de pasquale
-1,,838845558039187456,1,1,0,Advanced Matrimonial Script 2.0.3 SQL Injection https://t.co/0xvqdosZ6s,advanced matrimonial script 2.0.3 sql injection
1,ORG PRO VUL VUL VUL ID,841960778798374914,0,0,1,Microsoft Windows Uniscribe buffer overflow [CVE-2017-0087] https://t.co/mrcxuDcM65,microsoft windows uniscribe buffer overflow cve-2017-0087
-1,,837017644985266176,0,0,1,132 Google Play apps tried to infect Android users with… Windows malware https://t.co/pmqdvU80b6,132 google play apps tried to infect android users with windows malware
1,ORG O O O O PRO O O O O O,841604220004515840,0,0,1,SAP pushes to patch risky HANA security flaws before hackers strike https://t.co/j4cYjQ1ivi,sap pushes to patch risky hana security flaws before hackers strike
1,PRO PRO O O O ID,840299308138258433,0,1,0,SUSE SLES12 Security Update : openssh (SUSE-SU-2017:0607-3) https://t.co/g0HPYGdPUc,suse sles12 security update openssh suse-su-2017 0607-3
1,O ORG PRO O O O VUL VUL ID O O O,842347326127628289,0,0,1,#0daytoday #Microsoft Windows - COM Session Moniker Privilege Escalation (MS17-012) Exploit [#0day #Exploit] https://t.co/O5Y0ceXYrm,0daytoday microsoft windows com session moniker privilege escalation ms17-012 exploit 0day exploit
-1,,836272922385866752,1,0,0,@rgvagainsttrump Please try clearing your browser cache: https://t.co/06b1QV4J7I. Let us know if that helps.,rgvagainsttrump please try clearing your browser cache let us know if that helps.
-1,,837037430154936320,0,0,1,#0daytoday #WordPress NewStatPress 1.2.4 Plugin - Cross-Site Scripting Vulnerability [#0day #Exploit] https://t.co/yp8TtIOTqe,0daytoday wordpress newstatpress 1.2.4 plugin cross-site scripting vulnerability 0day exploit
-1,,841700049708961793,0,1,0,1000. The points of data that @OracleTeamUSA is able to collect that help optimize performance &amp; design https://t.co/tRGeEF0Ppq #TechTuesday https://t.co/QbENJdPbix,1000 the points of data that oracleteamusa is able to collect that help optimize performance amp design techtuesday
1,O O O ORG PRO O O VUL VUL O O O,839266845299470336,0,0,1,threatmeter: #0daytoday #Bull / IBM AIX Clusterwatch/Watchware - Multiple Vulnerabilities [webapps #exploits #Vuln… https://t.co/2AousG1xCt,threatmeter 0daytoday bull ibm aix clusterwatch watchware multiple vulnerabilities webapps exploits vuln
-1,,836407072602357761,0,0,1,@Aeroengineer1 Great! We appreciate it. Your feedback helps us make Windows even better.,aeroengineer1 great we appreciate it your feedback helps us make windows even better.
-1,,839640459018387457,1,1,1,"threatmeter: NA - CVE-2017-1150 - IBM DB2 for Linux, UNIX and Windows (includes... https://t.co/AuBbZbTa4r",threatmeter na cve-2017-1150 ibm db2 for linux unix and windows includes
-1,,836124028070940672,1,1,0,Joomla com_rsgallery2 v1.6 - SQL Injection Vulnerability https://t.co/dHAnSM6Sqf,joomla com rsgallery2 v1.6 sql injection vulnerability
1,ORG PRO O VUL VUL ID,841960789481267200,0,0,1,Microsoft Windows Uniscribe information disclosure [CVE-2017-0111] https://t.co/gOdt9wY30U,microsoft windows uniscribe information disclosure cve-2017-0111
1,O O O PRO PRO VER O O O ID,842036923178856448,1,1,0,CRITICAL ADVISORY SUPPORT | Apache Struts 2 vuln https://t.co/aCLAtdst3p #HPE #Fortify CVE-2017-5638,critical advisory support apache struts 2 vuln hpe fortify cve-2017-5638
1,O PRO VER VER PRO ID,837011246725623808,0,1,1,threatmeter: RHEL 5 / 6 : java-1.6.0-ibm (RHSA-2017:0338) https://t.co/0LuYUI2dNH,threatmeter rhel 5 6 java-1.6.0-ibm rhsa-2017 0338
-1,,836897118312882176,1,1,0,THN Deal: Complete Linux Certification Training (Save 97%) https://t.co/csVmwSZjvS,thn deal complete linux certification training save 97
1,PRO VER VER VER VER VER VER VER O O ID,837011193579569153,1,0,0,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : libgd2 vulnerabilities (USN-3213-1) https://t.co/RjOBvztM8O,ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 libgd2 vulnerabilities usn-3213-1
-1,,841245021437337600,1,1,1,#0daytoday #WordPress Flash Rotator Gallery plugin SQL injection Vulnerability [webapps #exploits #Vulnerability #… https://t.co/Rvwq14tOzx,0daytoday wordpress flash rotator gallery plugin sql injection vulnerability webapps exploits vulnerability
-1,,836781591015784448,1,1,0,Vuln: Sage XRT Treasury CVE-2017-3183 SQL Injection Vulnerability https://t.co/oPy0XPoTYs,vuln sage xrt treasury cve-2017-3183 sql injection vulnerability
-1,,840829556302983173,0,0,1,WordPress up to 4.7.2 YouTube URL Embedding wp-includes/embed.php cross site scripting https://t.co/l2mKD8wc9E,wordpress up to 4.7.2 youtube url embedding wp-includes embed.php cross site scripting
-1,,841676571089948672,1,0,0,b2evolution 6.8.8 Shell Upload https://t.co/BLFL3raKux #PacketStorm,b2evolution 6.8.8 shell upload packetstorm
1,ID O PRO,839362686454484992,1,1,0,"CVE-2013-5653 (afpl_ghostscript, debian_linux) https://t.co/z6XWJbDf7X",cve-2013-5653 afpl ghostscript debian linux
-1,,841275753077575681,0,0,1,My friend stole my password!: News of yet another breach at Target or Yahoo seems pretty commonplace… https://t.co/QRkl0R7njp #infosec,my friend stole my password news of yet another breach at target or yahoo seems pretty commonplace infosec
1,O O ORG PRO O O VUL VUL VUL VUL VUL O O,842087572914503681,0,0,1,threatmeter: #0daytoday #Adobe Flash - Metadata Parsing Out-of-Bounds Read Exploit [dos #exploits  #0day #Exploit] https://t.co/I3E6h3757Q,threatmeter 0daytoday adobe flash metadata parsing out-of-bounds read exploit dos exploits 0day exploit
-1,,837037601349488640,0,0,1,threatmeter: #0daytoday #WordPress Popup by Supsystic 1.7.6 Plugin - Cross-Site Request Forgery Vulnerability [#0d… https://t.co/IiVXzmJOxe,threatmeter 0daytoday wordpress popup by supsystic 1.7.6 plugin cross-site request forgery vulnerability 0d
-1,,836997276727934976,0,0,1,threatmeter: [webapps] - WordPress Plugin User Login Log 2.2.1 - Cross-Site Scripting https://t.co/f05U6ULxeb,threatmeter webapps wordpress plugin user login log 2.2.1 cross-site scripting
-1,,836345870945828864,0,0,1,Tens of thousands of Chromebooks fail because of Symantec BlueCoat problem https://t.co/5o0nQZ8twG,tens of thousands of chromebooks fail because of symantec bluecoat problem
-1,,841615700888301568,0,0,1,threatmeter: Microsoft may begin Windows 10 Creators Update sign-off process this week https://t.co/nB7qxEU1OY,threatmeter microsoft may begin windows 10 creators update sign-off process this week
1,VUL VUL O O O PRO O O O O O O VUL VUL O,836897294704340994,1,1,0,Ransomware Attacks Targeted Hundreds Of MySQL Databases: The ISBuzz Post: This Post Ransomware Attacks… https://t.co/I5qKv667wO #infosec,ransomware attacks targeted hundreds of mysql databases the isbuzz post this post ransomware attacks infosec
1,O PRO O O O ID,841732813573484544,0,1,0,threatmeter: openSUSE Security Update : openssh (openSUSE-2017-339) https://t.co/wNIm9DPtPF,threatmeter opensuse security update openssh opensuse-2017-339
-1,,838845567916728320,1,1,0,Redbus Clone Script 3.05 SQL Injection https://t.co/L2b4Fp4pi8,redbus clone script 3.05 sql injection
